SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.2400, 24, -0.06833067, -0.98532611, 0.20785388, -1.45510280, 0.92649901, -0.96351081, -39.31599045, -22.18649483, 100.84770203, 100.81324768, -3.79200578, 60.39219284, 0.53772998, -0.67626619, -0.36913750, -0.34241492, 0.00216511, 0.00500161, -0.02177861, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2400, 24, 0.02340473, -0.65959299, -0.74125749, 2.24161172, -1.00199819, -5.05053377, -44.60683823, -6.34317446, -105.23238373, 42.20410156, 3.56987095, 10.10129642, 0.92985475, -0.35589993, -0.06062670, -0.07092214, 0.03869267, -0.01078998, 0.00184503, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2500, 25, 0.02541572, -0.66187167, -0.74064696, 2.22248578, -0.54388660, -4.27474308, -44.08067703, -6.28471184, -105.58316040, 42.22420502, 3.59414935, 10.06569386, 0.92981482, -0.35606220, -0.06072509, -0.07054609, 0.03711543, -0.00875100, 0.00148857, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2600, 26, 0.02719653, -0.66224891, -0.74244410, 2.02548957, -0.30927771, -3.50116992, -44.48991394, -6.28471184, -105.40777588, 42.24277496, 3.61505222, 10.03744793, 0.92977488, -0.35621089, -0.06081796, -0.07024115, 0.03572875, -0.00860842, 0.00353213, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2700, 27, 0.02778491, -0.66283816, -0.74046087, 1.86467063, -0.38102219, -2.73299456, -44.86991882, -6.60625553, -105.32008362, 42.26256180, 3.58502960, 10.01453495, 0.92972672, -0.35640782, -0.06051576, -0.07013947, 0.03524174, -0.00824252, 0.00176048, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2500, 25, -0.06832758, -0.98582536, 0.20848642, -1.47374237, 0.88657594, -0.79012245, -39.84215164, -19.78953552, 104.00467682, 100.79782867, -3.78590512, 60.40239716, 0.53781205, -0.67614514, -0.36918166, -0.34247759, 0.00226660, 0.00550171, -0.02236742, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2600, 26, -0.06669594, -0.97975808, 0.20727713, -1.44160652, 0.96557671, -0.51025945, -39.28675842, -20.75416565, 102.13388062, 100.78273010, -3.78268719, 60.41285324, 0.53788131, -0.67603225, -0.36921406, -0.34255695, 0.00070802, -0.00061935, -0.02141500, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2700, 27, -0.06405569, -0.97429949, 0.20661640, -1.30161309, 0.94654870, -0.33737120, -39.02367783, -19.46799088, 104.41390991, 100.76905060, -3.78114104, 60.42279816, 0.53793770, -0.67593193, -0.36923945, -0.34263885, -0.00189399, -0.00612626, -0.02099278, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2800, 28, 0.02897093, -0.66126531, -0.73847330, 1.68530488, 0.00740325, -2.06174135, -44.57761002, -6.08009338, -105.67085266, 42.27850723, 3.59875965, 9.99919033, 0.92968678, -0.35653421, -0.06058893, -0.06996322, 0.03370538, -0.01007020, -0.00002542, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2800, 28, -0.06348648, -0.97147328, 0.20714873, -1.01800656, 0.72431356, -0.18668962, -39.02367783, -19.46799088, 104.41390991, 100.75838470, -3.78065109, 60.43027115, 0.53797996, -0.67585653, -0.36925408, -0.34270552, -0.00244696, -0.00899281, -0.02172547, 0.00000000, 0.00000000, 0.00000000, 0.00000000
