SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.1900, 19, -0.05345810, -0.98388308, 0.20435163, 0.05667004, -0.12111163, 0.11153287, -39.05290985, -20.78339577, 102.92311859, 101.74603271, -3.10962343, -0.60207385, 0.63091105, -0.77536279, 0.02119630, -0.01773399, -0.00078072, 0.00607277, -0.00199911, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 18, 0.06874940, -0.71877515, -0.68878663, 0.34067094, 0.35119092, -0.54031199, -41.82987213, -11.28325081, -104.20929718, 46.99341202, 4.27134800, -44.96175385, 0.84112155, -0.38121033, 0.12076675, 0.36415470, 0.00568859, -0.01045915, 0.00858350, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 19, 0.07158402, -0.72046977, -0.68866181, -0.01552664, 0.14260152, -0.47096077, -41.59602356, -10.20169544, -104.64776611, 46.98572159, 4.27479267, -44.96091461, 0.84114432, -0.38116488, 0.12071388, 0.36416730, 0.00294074, -0.00875293, 0.00845565, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 20, 0.07241827, -0.71717608, -0.68941802, -0.03329233, 0.03974476, -0.29797256, -41.59602356, -10.20169544, -104.64776611, 46.98525620, 4.27722979, -44.96271133, 0.84113622, -0.38116673, 0.12070023, 0.36418849, 0.00214763, -0.01197042, 0.00913467, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2000, 20, -0.05054620, -0.98760754, 0.20338066, 0.24840686, 0.07205032, 0.14902763, -38.96521378, -20.31569672, 104.73545837, 101.74848938, -3.11122870, -0.60167265, 0.63089418, -0.77537608, 0.02120204, -0.01774752, -0.00371148, 0.00980568, -0.00100047, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 21, 0.07294133, -0.71721840, -0.68737304, -0.31864622, 0.10464523, -0.24212614, -41.59602356, -9.96784592, -104.61853027, 46.98200989, 4.27971077, -44.96362686, 0.84114015, -0.38114923, 0.12067451, 0.36420634, 0.00167506, -0.01189761, 0.00706257, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2200, 22, 0.07439271, -0.71432537, -0.68703043, -0.22925647, -0.08203477, -0.15870807, -41.39140701, -10.87401295, -104.44314575, 46.97959518, 4.28029490, -44.96532440, 0.84114182, -0.38113144, 0.12066814, 0.36422315, 0.00024269, -0.01475786, 0.00668693, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2100, 21, -0.04852786, -0.99183422, 0.20583619, 0.14329000, 0.00063325, 0.14823209, -38.70213318, -19.99415398, 104.94007111, 101.74993134, -3.11267996, -0.60196519, 0.63088429, -0.77538365, 0.02121178, -0.01775600, -0.00575845, 0.01403912, -0.00342389, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2300, 23, 0.07393245, -0.71438187, -0.68791610, -0.12203982, -0.37138462, 0.18467599, -41.01139832, -9.67553329, -104.73545837, 46.97826004, 4.27639818, -44.96673965, 0.84114802, -0.38110867, 0.12069759, 0.36422291, 0.00066859, -0.01468007, 0.00754607, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2200, 22, -0.04783231, -0.99110705, 0.20481715, -0.29420117, -0.44467580, 0.28127313, -38.96521378, -20.05261612, 104.79392242, 101.74642181, -3.10572433, -0.60793918, 0.63090980, -0.77536476, 0.02121447, -0.01767538, -0.00644212, 0.01330816, -0.00242383, 0.00000000, 0.00000000, 0.00000000, 0.00000000
