SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.2700, 27, 0.00694784, -0.78060484, -0.61516643, 2.90700817, 3.64370131, 0.99066067, -42.82373428, -14.08944702, -102.77696228, 52.08481598, 2.07226825, 25.70352936, 0.87758440, -0.42435402, -0.11347854, -0.19207311, 0.02911559, -0.00768027, 0.00091395, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2800, 28, 0.00758372, -0.78375822, -0.61642075, 2.78280520, 3.33574486, 0.91676730, -42.76527405, -13.06635475, -103.65390015, 52.11378098, 2.08579993, 25.73541451, 0.87743330, -0.42451969, -0.11374842, -0.19223759, 0.02872290, -0.00483395, 0.00257696, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2700, 27, -0.04871264, -0.98533553, 0.18457682, -0.13449275, -2.04902506, 0.43498600, -40.92370605, -20.43262100, 97.86611938, 97.79454041, -2.81077647, 93.04883575, 0.43878168, -0.53000879, -0.53555512, -0.48963448, -0.00031064, -0.00440583, -0.05003469, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2800, 28, -0.04910395, -0.98817796, 0.18495952, 0.14585777, -1.97807622, 0.59142482, -40.92370605, -20.43262100, 97.86611938, 97.79699707, -2.81397820, 93.02840424, 0.43884203, -0.53012669, -0.53545815, -0.48955894, 0.00003745, -0.00155839, -0.05039519, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2900, 29, 0.00675668, -0.78405470, -0.61800921, 2.64084935, 2.92497349, 0.99840802, -42.76527405, -13.06635475, -103.65390015, 52.14354324, 2.04780912, 25.75830650, 0.87725729, -0.42479366, -0.11359350, -0.19252649, 0.02953959, -0.00485103, 0.00456785, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, 0.00587553, -0.78512847, -0.61712772, 2.12467051, 2.44187140, 1.09945238, -42.76527405, -13.00789261, -102.98158264, 52.16569519, 2.05433941, 25.78431702, 0.87713617, -0.42492560, -0.11377697, -0.19267902, 0.02993985, -0.00406741, 0.00403139, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2900, 29, -0.04818447, -0.99077028, 0.18416962, 0.12960020, -2.20670104, 0.72629339, -40.86524200, -19.90645981, 102.45542145, 97.79941559, -2.81819344, 93.00553894, 0.43890804, -0.53025991, -0.53534561, -0.48947874, -0.00095009, 0.00104440, -0.04956207, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, 0.00599294, -0.78420132, -0.61468548, 1.85769475, 2.38891292, 0.62953871, -42.88219833, -13.21251106, -102.71850586, 52.18506622, 2.06421852, 25.80700302, 0.87703329, -0.42503342, -0.11396900, -0.19279614, 0.02994817, -0.00521041, 0.00187454, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3000, 30, -0.04756377, -0.99199337, 0.18479739, 0.09504242, -2.31249642, 0.77663952, -41.01139832, -19.58491707, 100.05846405, 97.90673828, -2.81652904, 92.95612335, 0.43863013, -0.53089499, -0.53558159, -0.48878062, -0.00162034, 0.00233720, -0.04969896, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, 0.00996115, -0.78590643, -0.61693811, 1.51964545, 2.25025010, 0.03661466, -43.26220322, -15.11254025, -102.57234955, 52.20090485, 2.07789493, 25.82488823, 0.87695426, -0.42511195, -0.11416623, -0.19286564, 0.02621170, -0.00367750, 0.00436257, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3100, 31, -0.04995544, -0.99274379, 0.18452188, -0.06384121, -2.38814497, 0.88050705, -40.71908569, -20.90032196, 103.50774384, 97.90730286, -2.82199121, 92.93122101, 0.43870708, -0.53103560, -0.53544647, -0.48870683, 0.00076232, 0.00327921, -0.04804000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
