SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.1600, 16, -0.06133024, -0.98312265, 0.21888092, 0.13832422, -0.34679437, 0.40962499, -38.99444580, -19.38029861, 101.54925537, 102.57299042, -3.25986362, 55.93564987, 0.54175192, -0.69721854, -0.35007358, -0.31279340, 0.00449203, 0.00847495, -0.00247308, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 11, 0.01915023, -0.69547093, -0.70574683, -0.45653239, 0.51051384, -0.00021269, -45.19146347, -9.20783424, -104.76468658, 45.16987991, 1.55368853, 12.69882679, 0.91813922, -0.38027725, -0.05491056, -0.09692588, 0.00794288, -0.01348557, 0.00101520, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 12, 0.01797873, -0.69482434, -0.70751756, -0.58124989, 0.47505641, 0.00024811, -44.98684692, -8.50628471, -105.26161957, 45.16416168, 1.55708241, 12.70214081, 0.91815627, -0.38022667, -0.05494387, -0.09694383, 0.00917270, -0.01406783, 0.00272344, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 13, 0.01678286, -0.69480461, -0.70654351, -0.49197167, 0.37370718, 0.03272109, -45.04530716, -8.47705364, -105.08622742, 45.15932846, 1.55952704, 12.70497799, 0.91817057, -0.38018426, -0.05496876, -0.09696072, 0.01042071, -0.01402646, 0.00168997, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 14, 0.01708893, -0.69471228, -0.70654279, -0.40276474, 0.37497717, -0.09019305, -45.45454407, -8.47705364, -105.05699921, 45.15534973, 1.56283534, 12.70696640, 0.91818285, -0.38014832, -0.05499846, -0.09696749, 0.01016209, -0.01406209, 0.00163408, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 15, 0.01668607, -0.69416523, -0.70666474, -0.43865487, 0.49375105, -0.03555167, -45.45454407, -8.88629055, -105.05699921, 45.14328003, 1.52542436, 12.71254826, 0.91820836, -0.38008398, -0.05470736, -0.09714299, 0.01045078, -0.01453422, 0.00167643, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1700, 17, -0.06082925, -0.98170942, 0.21847898, -0.00237940, -0.12502135, 0.38866279, -39.11137009, -21.57263947, 105.11546326, 102.57308960, -3.26338792, 55.93357468, 0.54174531, -0.69723380, -0.35004395, -0.31280425, 0.00392871, 0.00706880, -0.00205591, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, 0.01613902, -0.69492286, -0.70739913, -0.20711535, 0.59851146, -0.01830488, -45.68839645, -8.36012840, -104.94007111, 45.14130783, 1.52982378, 12.71661758, 0.91821265, -0.38006216, -0.05475441, -0.09716186, 0.01052446, -0.01368034, 0.00229588, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1800, 18, -0.06091743, -0.98169857, 0.21786922, 0.07026931, -0.05410067, 0.38093150, -39.11137009, -21.57263947, 105.11546326, 102.57482910, -3.28078127, 55.93570328, 0.54167098, -0.69727695, -0.34997621, -0.31291229, 0.00389894, 0.00706646, -0.00144166, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.01657498, -0.69574761, -0.70666736, -0.22473674, 0.54760242, -0.19355151, -45.33761978, -8.97398376, -104.47237396, 45.13913727, 1.53509247, 12.71907139, 0.91821909, -0.38003862, -0.05480286, -0.09716494, 0.01018285, -0.01283111, 0.00154310, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 18, 0.01617875, -0.69625354, -0.70856035, -0.33135942, 0.34184441, -0.16116467, -45.13300323, -10.08477020, -104.96930695, 45.13586044, 1.53865826, 12.72032928, 0.91822982, -0.38000843, -0.05483279, -0.09716468, 0.01064836, -0.01229076, 0.00340411, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1900, 19, -0.06032497, -0.98297745, 0.21822187, 0.14091195, -0.07022756, 0.39761734, -38.96521378, -20.37415886, 103.91698456, 102.57632446, -3.28450966, 55.93413925, 0.54165369, -0.69729775, -0.34995252, -0.31292245, 0.00306196, 0.00836691, -0.00176152, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 19, 0.01629371, -0.69518918, -0.70843655, -0.33164537, 0.46084639, -0.03699975, -44.86991882, -9.50014591, -105.08622742, 45.13262558, 1.54220665, 12.72329235, 0.91823906, -0.37997779, -0.05486827, -0.09717812, 0.01059957, -0.01330730, 0.00323477, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 20, 0.01563432, -0.69729108, -0.70837986, -0.43645284, 0.50774705, -0.03192856, -44.86991882, -9.50014591, -105.08622742, 45.14334869, 1.49713206, 12.72142601, 0.91819310, -0.38010681, -0.05451044, -0.09730861, 0.01110720, -0.01121089, 0.00317794, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 21, 0.01528148, -0.69516474, -0.70807230, -0.28708702, 0.39756224, 0.13230252, -45.24992752, -9.70476437, -105.05699921, 45.14056015, 1.49905229, 12.72514629, 0.91819966, -0.38008088, -0.05453578, -0.09733333, 0.01086694, -0.01344685, 0.00295824, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2200, 22, 0.01537778, -0.69574285, -0.70801198, -0.30500597, 0.46561405, 0.09867508, -44.48991394, -8.85705948, -105.23238373, 45.13761520, 1.50167656, 12.72912025, 0.91820681, -0.38005298, -0.05456747, -0.09735781, 0.01081121, -0.01282948, 0.00285996, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2300, 23, 0.01575689, -0.69731754, -0.70889831, -0.57271558, 0.58150589, 0.29485953, -45.01607513, -8.85705948, -105.14469147, 45.13204956, 1.50377131, 12.73528194, 0.91822058, -0.38000348, -0.05459994, -0.09740284, 0.01047475, -0.01119275, 0.00368558, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2000, 20, -0.06097682, -0.98493081, 0.21971124, 0.19508626, -0.15423675, 0.36084998, -39.66676331, -19.43876076, 101.95848846, 102.57841492, -3.28770661, 55.93185043, 0.54163659, -0.69732225, -0.34992856, -0.31292421, 0.00365330, 0.01032942, -0.00322149, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2400, 24, 0.01479513, -0.69588739, -0.70944715, -0.37663305, 0.56654215, 0.32786930, -44.28529739, -8.71090317, -105.20315552, 45.12844849, 1.50553215, 12.74157715, 0.91822767, -0.37996995, -0.05463184, -0.09744912, 0.01147141, -0.01257730, 0.00418989, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2100, 21, -0.06185550, -0.98508745, 0.21945757, 0.08846151, -0.14143336, 0.43133676, -39.22829437, -23.56036186, 101.31540680, 102.57943726, -3.29161835, 55.92953110, 0.54162365, -0.69734347, -0.34989804, -0.31293336, 0.00446736, 0.01049575, -0.00294237, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2200, 22, -0.06303269, -0.98374575, 0.22025797, 0.06980266, -0.03785962, 0.41606468, -38.73136520, -19.81876564, 103.09851074, 102.58020020, -3.29558706, 55.92826080, 0.54160929, -0.69736046, -0.34987292, -0.31294861, 0.00557723, 0.00915975, -0.00373037, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2300, 23, -0.06297463, -0.98330837, 0.21971646, -0.00103153, -0.00448666, 0.39971754, -38.73136520, -19.81876564, 103.09851074, 102.59508514, -3.32913423, 55.92994308, 0.54140234, -0.69750559, -0.34975907, -0.31311032, 0.00532125, 0.00874946, -0.00312228, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2500, 25, 0.01445656, -0.69559515, -0.70783043, -0.48388335, 0.78719097, 0.21025670, -44.28529739, -8.71090317, -105.20315552, 45.12160873, 1.48772967, 12.74933624, 0.91823900, -0.37992814, -0.05450927, -0.09757400, 0.01176563, -0.01281020, 0.00251183, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2400, 24, -0.06125227, -0.98294967, 0.22098552, 0.05108983, 0.08346282, 0.38373405, -38.99444580, -19.17568016, 101.92926025, 102.59560394, -3.33306479, 55.92992783, 0.54138613, -0.69751745, -0.34974110, -0.31313202, 0.00314368, 0.00845822, -0.00420418, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2500, 25, -0.06126292, -0.98222417, 0.22123934, -0.00245587, 0.09798498, 0.43654403, -39.14060211, -20.46185303, 101.31540680, 102.59556580, -3.33753562, 55.92993546, 0.54137141, -0.69752795, -0.34971911, -0.31315869, 0.00308146, 0.00773833, -0.00445147, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2600, 26, -0.05995929, -0.98380142, 0.22010174, 0.03247981, 0.07953957, 0.50560796, -38.99444580, -19.73107338, 100.23384857, 102.59590912, -3.34263992, 55.92959976, 0.54135323, -0.69754273, -0.34969291, -0.31318638, 0.00168972, 0.00932218, -0.00331361, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2600, 26, 0.01568427, -0.69557005, -0.70639420, -0.59141314, 1.07542932, 0.33813816, -44.78222656, -8.33089733, -105.52469635, 45.11594009, 1.49302685, 12.75928879, 0.91825068, -0.37987298, -0.05457982, -0.09763876, 0.01033300, -0.01275223, 0.00098461, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2700, 27, -0.06137655, -0.98418516, 0.21871321, -0.08547586, 0.02879580, 0.47904533, -38.90675354, -19.64337921, 103.27389526, 102.59510040, -3.34738755, 55.92884064, 0.54134440, -0.69755256, -0.34966281, -0.31321347, 0.00302193, 0.00971037, -0.00193383, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2700, 27, 0.01543893, -0.69571239, -0.70798129, -0.57375813, 1.19503939, 0.28761351, -45.19146347, -9.09090900, -105.08622742, 45.11046600, 1.49954867, 12.76970482, 0.91826171, -0.37981808, -0.05466190, -0.09770307, 0.01069044, -0.01254041, 0.00250611, 0.00000000, 0.00000000, 0.00000000, 0.00000000
