SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0900, 9, -0.04388358, -1.01227999, 0.07797751, 7.02843761, -12.17094803, -1.05145276, -50.57000732, -26.36655998, 85.32592773, 92.46138000, -3.11156321, 78.65718079, 0.52246767, -0.57028264, -0.44296592, -0.45341647, -0.01049205, 0.01458659, -0.03653465, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1000, 10, -0.04422483, -1.00983953, 0.07907496, 6.89859962, -11.83791065, -0.73087668, -50.21923447, -28.26658821, 86.67056274, 92.55278778, -3.09444356, 78.54032898, 0.52254480, -0.57108790, -0.44282705, -0.45244864, -0.00989530, 0.01219127, -0.03623905, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1100, 11, -0.04379143, -1.00531220, 0.07813781, 6.84025526, -11.57173252, -0.42942527, -49.72230148, -27.33119011, 86.72902679, 92.62741852, -3.08502960, 78.42473602, 0.52266735, -0.57184017, -0.44258994, -0.45158815, -0.01008199, 0.00771881, -0.03378655, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 18, 0.03050746, -0.89358920, -0.41741648, -12.36850739, -26.00369263, -14.53205204, -29.17275620, -29.64045525, -88.07366180, 66.79508972, 3.86176205, 25.63599586, 0.81771874, -0.53018206, -0.14947847, -0.16703060, 0.03662192, -0.02380535, 0.02514046, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1200, 12, -0.03976694, -1.00327051, 0.07707556, 6.83524084, -11.24908066, -0.24901813, -49.72230148, -27.33119011, 86.72902679, 92.70179749, -3.07740617, 78.31232452, 0.52276987, -0.57258552, -0.44235784, -0.45075166, -0.01396364, 0.00573027, -0.03142314, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1300, 13, -0.03931431, -1.00289595, 0.07684122, 6.81635618, -11.25400829, -0.09234970, -50.45308304, -28.35428238, 88.57059479, 92.77600861, -3.07122278, 78.19979858, 0.52286649, -0.57333577, -0.44211644, -0.44992223, -0.01429909, 0.00541076, -0.02989535, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1400, 14, -0.04302207, -1.00254273, 0.07544278, 6.74702549, -11.39460468, -0.05989177, -50.68693161, -26.36655998, 85.67670441, 92.84957886, -3.06513882, 78.08584595, 0.52297014, -0.57408869, -0.44186354, -0.44908923, -0.01049197, 0.00511623, -0.02720888, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 19, 0.02789465, -0.89303601, -0.41961718, -12.41727924, -27.47923279, -17.80277824, -28.50043869, -28.96813774, -88.24904633, 66.64939880, 3.91352463, 25.31177330, 0.81890392, -0.52947134, -0.14813446, -0.16465953, 0.03998511, -0.02331923, 0.02504813, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1500, 15, -0.04450330, -1.01047778, 0.07574376, 6.55417776, -11.26879406, -0.38704377, -50.89155197, -28.06196976, 86.64133453, 92.93425751, -3.05152726, 77.97434998, 0.52303803, -0.57485533, -0.44170111, -0.44818842, -0.00884739, 0.01310838, -0.02619601, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1600, 16, -0.04849832, -1.01496100, 0.07716766, 5.84925461, -11.28149319, -0.50509697, -50.24846649, -27.50657654, 89.03829193, 92.99874115, -3.04075766, 77.86177063, 0.52319843, -0.57554424, -0.44143948, -0.44737411, -0.00461579, 0.01764658, -0.02628163, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1700, 17, -0.05287363, -1.01328945, 0.07803568, 5.15743017, -10.98737907, -0.47796941, -50.24846649, -27.50657654, 89.03829193, 93.05611420, -3.03028607, 77.75214386, 0.52338064, -0.57619035, -0.44116241, -0.44660199, -0.00005573, 0.01601904, -0.02610222, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 20, 0.02063961, -0.89546436, -0.42424116, -12.71696281, -28.36226273, -20.55534935, -28.26658821, -29.34814262, -88.74597931, 66.49906921, 3.98602200, 24.96805763, 0.82014579, -0.52871197, -0.14684644, -0.16205221, 0.04837079, -0.01979813, 0.02733896, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 21, 0.00479086, -0.90156335, -0.43041223, -13.49868679, -28.91038322, -23.03646851, -29.08506203, -28.38351250, -89.27214050, 66.33941650, 4.07798243, 24.60890961, 0.82145643, -0.52786750, -0.14561892, -0.15924931, 0.06570707, -0.01251897, 0.03105947, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1800, 18, -0.05462604, -1.01203966, 0.07855555, 4.69205666, -10.53730011, -0.29243004, -50.62847137, -26.33732796, 83.54282379, 93.10859680, -3.02179766, 77.64691925, 0.52356112, -0.57680416, -0.44087797, -0.44587836, 0.00185778, 0.01481048, -0.02568274, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2200, 22, -0.00710761, -0.90622830, -0.43059418, -14.71165466, -27.77804756, -24.66564178, -29.14352417, -28.32505035, -89.06752014, 66.16446686, 4.17587471, 24.25170135, 0.82282722, -0.52689672, -0.14442918, -0.15644649, 0.07934311, -0.00656731, 0.02861746, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1900, 19, -0.05441271, -1.01886153, 0.08357756, 4.19275904, -10.17275524, -0.16058943, -50.48231506, -26.65887070, 85.58900452, 93.15586090, -3.01472950, 77.54528809, 0.52374715, -0.57738537, -0.44058365, -0.44519788, 0.00177839, 0.02166757, -0.02984786, 0.00000000, 0.00000000, 0.00000000, 0.00000000
